wdid,structureName,structureType,waterSource,streamMile,division,waterDistrict,subdistrict,county,designatedBasinName,managementDistrictName,latdecdeg,longdecdeg
7205206,EDDY SPRING,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.253222,-107.967856
7205207,BRILLO SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.210635,-108.452438
7205208,FOGEL SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.120272,-108.095335
7205209,J G O SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.117843,-108.093875
7205210,N W A T SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.123817,-108.087036
7205211,ROCKPILE SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.27169,-108.432379
7205212,BURNING BOULDER SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.266902,-108.482444
7205213,CHOPPER SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.272129,-108.496386
7205214,BEEHIVE SPRING NO 1,SPRING,SPRING CREEK,,5,72,,MESA,,,39.153149,-108.093892
7205215,BEEHIVE SPRING NO 2,SPRING,SPRING CREEK,,5,72,,MESA,,,39.153149,-108.098735
7205216,APOLLO SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.149577,-108.089251
7205217,BUZZ SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.145044,-108.083487
7205218,EMCEE SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.146005,-108.084625
7205219,MOONIES SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.146005,-108.084625
7205220,FIRE DAM SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.156103,-108.276181
7205221,TUTTI FRUITA SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.210635,-108.452438
7205222,COLM G 3213 BFA WELLS,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.118921,-108.731474
7205223,KRAMER SPRING,SPRING,KIMBALL CREEK,,5,72,,MESA,,,,
7205224,HAWKINS SPRING,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.242365,-107.967964
7205225,CRAZY ED SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.187663,-108.438488
7205226,NICHOLS SPRING NO 1,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.271925,-107.709033
7205227,NORTH MAD DOG SPRING,SPRING,MESA CREEK,,5,72,,MESA,,,39.062778,-108.156165
7205228,EAST MAD DOG SPRING,SPRING,MESA CREEK,,5,72,,MESA,,,39.062778,-108.156165
7205229,WEST MAD DOG SPRING,SPRING,MESA CREEK,,5,72,,MESA,,,39.064075,-108.157323
7205230,NO 3 INDIAN SPRING,SPRING,COON CREEK,,5,72,,MESA,,,39.148399,-108.135625
7205231,CAMEO WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.148642,-108.316077
7205232,SHALE SPRING NO 1,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.593543,-108.933573
7205233,RAILROAD SPRING NO 2,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.586298,-108.933765
7205234,RAILROAD SPRING NO 3,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.582674,-108.933914
7205235,RAILROAD SPRING NO 4,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.582671,-108.938524
7205236,RAILROAD SPRING NO 5,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.579057,-108.934062
7205237,RAILROAD SPRING NO 6,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.582667,-108.929352
7205238,WAGON SPRING NO 1,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.57326,-108.961321
7205239,WAGON SPRING NO 2,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.57108,-108.965824
7205240,SATTERFIELD SPRING NO 1,SPRING,COON CREEK,,5,72,,MESA,,,39.086736,-108.106085
7205241,SATTERFIELD SPRING NO 2,SPRING,COON CREEK,,5,72,,MESA,,,39.089489,-108.102644
7205242,DAVENPORT COLLECTION SYS,WELL,GROUNDWATER: GROVE CREEK,,5,72,,MESA,,,39.218064,-107.949055
7205243,TOLMAN SPRING,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.243739,-107.967103
7205244,POWDERHORN WELL NO 1,WELL,GROUNDWATER: MESA CREEK,,5,72,,MESA,,,39.070917,-108.149443
7205245,POWDERHORN WELL NO 2,WELL,GROUNDWATER: MESA CREEK,,5,72,,MESA,,,39.070896,-108.154015
7205246,HOWARD O HARRIS SPG COLL,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.243446,-107.974007
7205247,TERRY GRAVEL PIT WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.096807,-108.632003
7205248,ADAMS SOUTH LAKE WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.073,-108.600112
7205249,ADAMS NORTH LAKE WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.074652,-108.599999
7205250,VAN WAGNER LAKE WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.052228,-108.507423
7205251,WINNIE SPRING,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.256038,-107.727703
7205252,TUTOR SPRING & PIPELINE,SPRING,BULL CREEK,,5,72,,MESA,,,39.178663,-108.051899
7205253,KENNEY SPRING NO 1,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.064629,-108.411154
7205254,KENNEY SPRING NO 2,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.064629,-108.411154
7205255,JUNE SPRING NO 2,SPRING,COON CREEK,,5,72,,MESA,,,39.149661,-108.136445
7205256,NO 3 INDIAN DITCH,SPRING,COON CREEK,,5,72,,MESA,,,39.149661,-108.136445
7205257,TERESA SPRING NO 2,SPRING,COON CREEK,,5,72,,MESA,,,39.149661,-108.136445
7205258,PALISADE SPRING NO 1,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078519,-108.233245
7205259,PALISADE SPRING NO 2,SPRING,RAPID CREEK,,5,72,,MESA,,,39.079252,-108.249973
7205260,PALISADE SPRING NO 3,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078542,-108.247155
7205261,PALISADE SPRING NO 4,SPRING,RAPID CREEK,,5,72,,MESA,,,39.085776,-108.25641
7205262,PALISADE SPRING NO 5,SPRING,RAPID CREEK,,5,72,,MESA,,,39.085776,-108.25641
7205263,PALISADE SPRING NO 6,SPRING,RAPID CREEK,,5,72,,MESA,,,39.085776,-108.25641
7205264,MIDDLE RESERVOIR SPRINGS,SPRING,RAPID CREEK,,5,72,,MESA,,,39.082157,-108.251762
7205265,CRYSTAL SPRING,SPRING,RAPID CREEK,,5,72,,MESA,,,39.08576,-108.251763
7205266,RAPID CREEK SPRING NO 2,SPRING,RAPID CREEK,,5,72,,MESA,,,39.100324,-108.265777
7205267,RAPID CREEK SPRING NO 3,SPRING,RAPID CREEK,,5,72,,MESA,,,39.100324,-108.265777
7205268,RAPID CREEK SPRING NO 4,SPRING,RAPID CREEK,,5,72,,MESA,,,39.100324,-108.265777
7205269,RAPID CREEK SPRING NO 5,SPRING,RAPID CREEK,,5,72,,MESA,,,39.100324,-108.265777
7205270,RAPID CREEK SPRING NO 6,SPRING,RAPID CREEK,,5,72,,MESA,,,39.100324,-108.265777
7205271,UPPER RAPID CREEK SPRING,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078527,-108.237892
7205272,UPPER RESERVOIR SPRING 1,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078535,-108.242539
7205273,UPPER RESERVOIR SPRING 2,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078535,-108.242539
7205274,UPPER RESERVOIR SPRING 3,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078535,-108.242539
7205275,ROCK SPRINGS,SPRING,RAPID CREEK,,5,72,,MESA,,,39.074905,-108.237945
7205276,MUD SPRING,SPRING,RAPID CREEK,,5,72,,MESA,,,39.085776,-108.25641
7205277,BIG SPRING,SPRING,RAPID CREEK,,5,72,,MESA,,,39.074932,-108.251808
7205278,COTTONWOOD SPRING NO 1,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078649,-108.279728
7205279,COTTONWOOD SPRING NO 2,SPRING,RAPID CREEK,,5,72,,MESA,,,39.078649,-108.279728
7205280,CRUZEN SPRING NO 2,SPRING,WATSON CREEK,,5,72,,MESA,,,39.055636,-108.260801
7205281,CRUZEN SPRING NO 3,SPRING,WATSON CREEK,,5,72,,MESA,,,39.053415,-108.258388
7205282,COUP & KNOPP WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.300003,-108.207228
7205283,HINER WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.303625,-108.207259
7205284,ASBURY NO 2 SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.188545,-108.350796
7205285,ASBURY NO 3 SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.184923,-108.332343
7205286,ASBURY NO 4 SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.181313,-108.318399
7205287,BITTER SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.542152,-108.811921
7205288,BLM COTTONWOOD NO 2 SPG,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.213862,-108.350928
7205289,BUFFALO WALLOW SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.249502,-108.427145
7205290,BUNKWATER RIDGE SPG DEV,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.225033,-108.295195
7205291,BUNKWATER SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.225033,-108.295195
7205292,CALF SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.566451,-108.732839
7205293,CLIFF SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.566451,-108.732839
7205294,DEACON SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.542152,-108.811921
7205295,DOUGHERTY NO 1 SPRING,SPRING,KIMBALL CREEK,,5,72,,GARFIELD,,,39.41562,-108.616134
7205296,EAST SPRING - A,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.590427,-108.762588
7205297,HAY CANYON SPRING NO 1,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.594064,-108.739108
7205298,HAY CANYON SPRING NO 2,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.590437,-108.753129
7205299,HAY CANYON SPRING NO 3,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.597678,-108.753116
7205300,HELLS CANYON PUDDLE,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.512452,-108.876758
7205301,JACKASS SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.244372,-108.413804
7205302,KORN CABIN,SPRING,JERRY CREEK,,5,72,,MESA,,,39.210648,-108.456988
7205303,LAPAN SPRING NO 1,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.462546,-108.685914
7205304,LAPHAM SPRING NO 2,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.464006,-108.679579
7205305,LOG PILE SPRING,SPRING,KIMBALL CREEK,,5,72,,GARFIELD,,,39.469865,-108.611385
7205306,LOOKOUT SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.542297,-108.830712
7205307,LOW GAP SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.228522,-108.461258
7205308,MAKESHIFT SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.545922,-108.816654
7205309,MUCK SPRING,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.531008,-108.885695
7205310,MULE SPRING,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.118235,-108.088657
7205311,PRINCE SPRING,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.619483,-108.879758
7205312,REDROCK CANYON SPG DEV,SPRING,JERRY CREEK,,5,72,,MESA,,,39.27169,-108.432379
7205313,RUNNING SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.597688,-108.692472
7205314,SECTION 1 SPRING,SPRING,KIMBALL CREEK,,5,72,,GARFIELD,,,39.477107,-108.611334
7205315,SLIDE SPRING NO 2,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.573077,-108.806493
7205316,SLUICE SPRING,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.451838,-108.606728
7205317,SPRING CANYON SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.180443,-108.424595
7205318,SPRUCE SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.573111,-108.816433
7205319,SQUEEZE ROCK SPRING NO 1,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.567629,-108.983978
7205320,SQUEEZE ROCK SPRING NO 4,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.567602,-108.979621
7205321,WHITE SPRING NO 1-A,SPRING,WEST SALT CREEK,,5,72,,GARFIELD,,,39.560342,-108.880207
7205322,WHITE SPRINGS,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.406501,-108.626695
7205323,ZVI SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.570352,-108.791888
7205324,OVERHEATED SPRING,SPRING,COON CREEK,,5,72,,MESA,,,39.141161,-108.118368
7205325,FOOL SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.116094,-108.092215
7205326,DECISION CREEK SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.114932,-108.094604
7205327,32-1/4 ROAD PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.060347,-108.451846
7205328,ORCHARD GROVE IND PK PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.091763,-108.620451
7205329,ARCUBY PITS,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.141059,-108.731715
7205330,29 ROAD PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.051359,-108.512948
7205331,PETERSON PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.064131,-108.442082
7205332,BOUNDS PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.079846,-108.416797
7205333,19 ROAD PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.123717,-108.699947
7205334,DONALD FISHER WELL147186,WELL,GROUNDWATER: COON CREEK,,5,72,,MESA,,,39.1073,-108.139721
7205335,SPIRIT SPRING NO 1,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.299451,-107.957073
7205336,SPIRIT SPRING NO 2,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.301309,-107.957336
7205337,SPIRIT SPRING NO 3,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.301321,-107.959018
7205338,SPIRIT SPRING NO 4,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.303204,-107.955109
7205339,GIDK SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.170618,-108.39239
7205340,MONUMENT MESA SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.17233,-108.421412
7205341,MONUMENT ROCK SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.200013,-108.434046
7205342,EAST FORK PARACHUTE SPRG,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.122013,-108.219343
7205343,PROSPECT SPRING NO 1,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.523341,-108.621538
7205344,SIDE SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.541268,-108.709148
7205345,BAT SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.570481,-108.816438
7205346,APRON SPRING,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.498273,-108.718447
7205347,RUNNING SPRING 2,SPRING,EAST SALT CREEK,,5,72,,GARFIELD,,,39.499331,-108.620589
7205348,ISLAND AC GRAVEL PIT NO2,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.164422,-108.301914
7205349,ISLAND AC GRAVEL PIT NO3,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.167905,-108.300758
7205350,ISLAND AC GRAVEL PIT NO4,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.164366,-108.302919
7205351,MICALE COMMERCIAL WELL,WELL,GROUNDWATER: GROVE CREEK,,5,72,,MESA,,,39.194693,-107.929542
7205352,MARK AND DEE DEE'S LAKE,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.116012,-108.661896
7205353,BULL CR SCH RIDENOUR WEL,WELL,GROUNDWATER: BULL CREEK,,5,72,,MESA,,,39.180119,-108.066269
7205354,SODA SPRING,SPRING,JERRY CREEK,,5,72,,MESA,,,39.264989,-108.513024
7205355,WILMA SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.145194,-108.584092
7205356,FRUITA READY MIX CORN P1,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.151791,-108.745332
7205357,FRUITA READY MIX CORN P2,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.147974,-108.740534
7205358,FRUITA READYMX WELLS PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.146572,-108.741538
7205359,DUKE LAKE,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.078365,-108.609237
7205360,CONNECTED LAKE,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.084345,-108.6145
7205361,ENDANGERED SPECIES LAKE,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.084355,-108.616778
7205362,BROOK WELL,WELL,GROUNDWATER: TATE CREEK,,5,72,,MESA,,,39.156897,-108.150502
7205363,ANDY'S MEADOW SPRING,SPRING,GROVE CREEK,,5,72,,MESA,,,39.16118,-107.879028
7205364,LOST 40 SPRING,SPRING,GROVE CREEK,,5,72,,MESA,,,39.164197,-107.873562
7205365,DIBRELL SPRING,SPRING,GROVE CREEK,,5,72,,MESA,,,39.195355,-107.942235
7205366,LORI STOCK PIPELINE,PIPELINE,GROVE CREEK,6.33,5,72,,MESA,,,39.16128,-107.92733
7205367,WANDAS SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.050212,-108.485084
7205368,COPELAND-SHEAR NO 2 SPRG,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.223635,-107.764299
7205369,COPELAND-SHEAR NO 1 SPRG,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.220017,-107.76147
7205370,CAMP KIWANIS WELL,WELL,GROUNDWATER: MESA CREEK,,5,72,,MESA,,,39.067573,-108.106827
7205371,29-1/2 ROAD PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.052501,-108.50285
7205372,DAY POND,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.082024,-108.412568
7205373,CLIFTON WATER PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.077854,-108.419601
7205374,KITCHEN SPRING,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.1551,-108.106442
7205375,VANDEGRIFT SPRING NO. 1,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.307409,-107.955062
7205376,VANDEGRIFT SPRING NO. 2,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.307409,-107.955062
7205377,SOARING EAGLE GRAVEL PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.11636,-108.679986
7205378,POLAND SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.19122,-108.47106
7205379,MCC SPRING NO 1,SPRING,HARRISON CREEK,,5,72,,MESA,,,39.267738,-107.749219
7205380,MCC SPRING NO 2,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.267738,-107.749219
7205381,STATES SPRING NO 1,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.169942,-108.122753
7205382,STATES SPRING NO 2,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.170895,-108.12349
7205383,ARNOS SPRING NO 1,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.07401,-108.656451
7205384,ARNOS SPRING NO 2,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.074245,-108.656694
7205385,ARNOS SPRING NO 3,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.074484,-108.656568
7205386,ARNOS SPRING NO 4,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.074788,-108.656618
7205387,ARNOS SPRING NO 5,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.0752,-108.65642
7205388,ARNOS SPRING NO 6,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.075702,-108.656481
7205389,ARNOS SPRING NO 7,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.076162,-108.657325
7205390,STAJDUHAR SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.147995,-108.661601
7205391,23 ROAD PIT ENLARGEMENT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.09651,-108.62593
7205392,FEUERBORN PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.052477,-108.512922
7205393,LONG HAL POND,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.07921,-108.412086
7205394,MOM'S POND,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.081265,-108.408949
7205395,WET DOG POND,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.081564,-108.407044
7205396,DEAN SPRING,SPRING,GROVE CREEK,,5,72,,MESA,,,39.194411,-107.943226
7205397,DUNNS SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.045972,-108.44723
7205398,SHANNON'S SPRING,SPRING,COLORADO RIVER,,5,72,,MESA,,,39.075768,-108.656554
7205399,LINN-JENSEN SPG SEEP NO1,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.277001,-107.805783
7205400,LINN-JENSEN SPRING NO2,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.276225,-107.801753
7205401,LINN-JENSEN SPRING NO3,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.274395,-107.808136
7205402,LINN-JENSEN SPRING NO4,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.27436,-107.808088
7205403,BERNHARD WELL #1 53535-F,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.099462,-108.379271
7205404,BERNHARD WELL #2 53536-F,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.096999,-108.382495
7205405,BERNHARD WELL #3 53537-F,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.09594,-108.382964
7205406,SHIRE SPRING,SPRING,BIG SALT WASH,,5,72,,GARFIELD,,,39.471387,-108.665756
7205407,ROADSIDE MINE DEWAT SYS1,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.141247,-108.312895
7205408,CCD PUMP PIT WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.167068,-108.822578
7205409,BIG VU WELL NO. 2,WELL,GROUNDWATER: WALLACE GULCH,,5,72,,MESA,,,39.161445,-108.172805
7205410,ALSTATT SPRING NO. 1,SPRING,EAST SALT CREEK,,5,72,,MESA,,,39.282673,-108.846595
7205411,ALSTATT SPRING NO. 2,SPRING,EAST SALT CREEK,,5,72,,MESA,,,39.277917,-108.864007
7205412,AST SPRING,SPRING,COON CREEK,,5,72,,MESA,,,39.11165,-108.129404
7205413,PETERS SPRING NO 1,SPRING,GROVE CREEK,,5,72,,MESA,,,39.221363,-107.945811
7205414,PETERS SPRING NO 2,SPRING,GROVE CREEK,,5,72,,MESA,,,39.221952,-107.945998
7205415,PETERS SPRING NO 3,SPRING,GROVE CREEK,,5,72,,MESA,,,39.221461,-107.945491
7205416,STEAD WELL,WELL,GROUNDWATER: BUZZARD CREEK,,5,72,,MESA,,,39.247874,-107.958646
7205417,DEBEQUE GRAVEL PIT,WELL,GROUNDWATER: COLORADO RIVER,,5,72,,MESA,,,39.2844,-108.233606
7205418,HARBIN SPRING,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.288774,-107.957156
7205419,J L SPRING,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.250751,-107.736119
7205420,DONNA SPRING & PL,SPRING,MIDDLETON CREEK,,5,72,,MESA,,,39.324476,-107.743156
7205421,BITTSY SPRING,SPRING,KIMBALL CREEK,,5,72,,MESA,,,39.281823,-107.951694
7205422,BIG PARK CC SPRING,SPRING,BULL CREEK,,5,72,,MESA,,,39.080176,-108.051601
7205423,BUZZARD CC SPRING,SPRING,BUZZARD CREEK,,5,72,,MESA,,,39.213081,-107.61708
7205424,COT CC SPRING,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.079969,-107.968321
7205425,COTNWD LCG SPRING,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.069199,-107.963646
7205426,MONUMENT CC SPRING,SPRING,LEON CREEK,,5,72,,MESA,,,39.112571,-107.783373
7205427,SPR GR CG WELL,WELL,GROUNDWATER: MESA CREEK,,5,72,,MESA,,,39.049318,-108.078417
7205428,SEGREST SPRING & SEEP,SPRING,PLATEAU CREEK,,5,72,,MESA,,,39.189457,-108.176901
7205429,HOMESTEAD SPRING,SPRING,SPRING CREEK,,5,72,,MESA,,,39.17101,-108.091866
7205430,ELKINS SPRING #1,SPRING,BULL CREEK,,5,72,,MESA,,,39.167368,-108.053367
7205431,ELKINS SPRING #2,SPRING,BULL CREEK,,5,72,,MESA,,,39.167643,-108.052847
7205432,ELKINS SPRING #3,SPRING,BULL CREEK,,5,72,,MESA,,,39.167788,-108.052841
7205433,ELKINS SPRING #4,SPRING,BULL CREEK,,5,72,,MESA,,,39.167923,-108.052847
7205434,ELKINS SPRING #5,SPRING,BULL CREEK,,5,72,,MESA,,,39.167927,-108.052662
7205435,ELKINS SPRING #6,SPRING,BULL CREEK,,5,72,,MESA,,,39.168603,-108.053016
7205436,ELKINS SPRING #7,SPRING,BULL CREEK,,5,72,,MESA,,,39.170256,-108.052138
7205437,ELKINS SPRING #8,SPRING,BULL CREEK,,5,72,,MESA,,,39.170261,-108.051965
7205438,ELKINS SPRING #9,SPRING,BULL CREEK,,5,72,,MESA,,,39.16436,-108.051964
7205439,BUCHER SPRING NO. 2,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.16886,-108.028701
7205440,BUCHER SPRING NO. 3,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.167896,-108.027653
7205441,BUCHER SPRING NO. 4,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.167765,-108.028191
7205442,BUCHER SPRING NO. 5,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.16749,-108.028017
7205443,BUCHER SPRING NO. 6,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.166936,-108.027137
7205444,BUCHER SPRING NO. 7,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.166386,-108.027507
7205445,BUCHER SPRING NO. 8,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.166666,-108.026443
7205446,BUCHER SPRING NO. 9,SPRING,COTTONWOOD CREEK,,5,72,,MESA,,,39.166941,-108.026964
