WDID,Stream Mile,Adjudication Date,Priority Admin No,Net Absolute,Decreed Units,Latitude,Longitude,,
7200601,4.96,12/31/70 0:00,43829.26795,4.5,C,39.129084,-108.076675,,
3803691,6.26,12/31/94 0:00,52878.00000,1,A,39.2414,-106.944423,,
3803692,6.26,12/31/94 0:00,52878.00000,2.25,A,39.23958,-106.945112,,
4500572,0.37,5/5/1888 12:00:00 AM,12178.00000,1.2,C,39.508299,-107.51888,,
4500572,0.37,5/5/1888 12:00:00 AM,12585.00000,1.8,C,39.508299,-107.51888,,
4500572,0.37,7/23/41 0:00,33097.32262,3.274,C,39.508299,-107.51888,,
4500572,0.37,7/23/41 0:00,33099.32262,3.276,C,39.508299,-107.51888,,
4500572,0.37,12/31/00 0:00,48365.00000,2.8,C,39.508299,-107.51888,,
3900707,4.41,11/10/66 0:00,38277.00000,6.46,C,39.620884,-108.032568,,
3900708,1.43,11/10/66 0:00,38278.00000,8.912,C,39.651282,-108.091984,,
3900709,91.4,11/10/66 0:00,38374.00000,30.89,C,39.461171,-108.035714,,
7201068,34.7,12/31/70 0:00,44016.00000,0.134,C,39.080022,-108.629512,,
3801905,1.15,11/20/16 0:00,24423.16206,0.92,C,39.391049,-106.900432,,
3801905,1.15,11/20/16 0:00,24423.16206,0.66,C,39.391049,-106.900432,,
3800642,0.49,1/11/13 0:00,22972.13644,0.6,C,39.382162,-106.903954,,
3801118,0.6,1/11/13 0:00,22972.13644,0.6,C,39.383109,-106.901773,,
3801577,1.06,1/11/13 0:00,22972.19097,0.2,C,39.38963,-106.899058,,
7201358,0.8,12/31/79 0:00,47116.46871,0.018,C,39.163468,-108.742863,,
4503754,1.54,12/31/10 0:00,58439.56856,0.95,A,39.490274,-107.599775,,
4503762,1.62,12/31/10 0:00,58439.56856,2.06,A,39.494122,-107.593175,,
4503755,1.54,12/31/10 0:00,58439.56856,4.93,A,39.490941,-107.599807,,
4503756,1.42,12/31/10 0:00,58439.56856,3.47,A,39.491498,-107.599984,,
4503750,1.42,12/31/10 0:00,58439.56856,4.93,A,39.493786,-107.600102,,
