WDID,Stream Mile,Adjudication Date,Priority Admin No,Net Absolute,Latitude,Longitude,Lines
5101269,12.95,11/5/37,30870.26117,66,39.929165,-105.734877,29914
5101270,6.94,11/5/37,30870.26117,42,39.890651,-105.909574,29914
5101310,4.98,11/5/37,30870.26117,175,39.865501,-105.820266,29914
5101313,23.05,11/5/37,30870.26117,50,39.915289,-105.748438,29914
5104603,33.75,11/5/37,30870.26117,254,39.761058,-105.906106,29914
5104655,25.36,11/5/37,30870.26117,928,39.887233,-105.761203,29914
5103714,6.94,11/5/37,30870.2208,657756,40.150374,-106.210674,29914
5103683,2.12,11/5/37,30870.1401,647301.6,40.074045,-106.040609,29914
3800853,1.54,7/25/34,30845.19052,18.6,39.187907,-106.834962,31113
5000734,3.21,12/14/35,30506.14397,15,40.062836,-106.393727,30606
3703524,5.26,3/13/33,30194.15523,481773.6,39.479397,-106.735913,31612
3703524,5.26,3/13/33,30194.15523,787564.8,39.479397,-106.735913,31612
3600709,3.57,10/26/37,30184.29584,18.33,40.012803,-106.383593,29924
3604689,0.41,10/26/37,30184.29071,40,39.373721,-106.054549,29924
3604692,0.41,10/26/37,30184.29071,20,39.373713,-106.054521,29924
3604696,64.54,10/26/37,30184.29071,17,39.374534,-106.048819,29924
3600660,28.69,10/26/37,30184.23526,17.1,39.795947,-106.163345,29924
3604685,4.84,10/26/37,30184.21915,16,39.413501,-105.967911,29924
3603538,3.45,10/26/37,30184.14246,71995968,39.835406,-106.316827,29924
5303991,8.86,9/12/36,30180.19612,5856206.4,40.039395,-106.748961,30333
5303992,8.22,9/12/36,30180.19612,3746160,40.022132,-106.750887,30333
4500584,2.91,6/22/39,30170.22738,11.08,39.444088,-107.603816,29320
4500725,7.94,6/22/39,30170.22738,18.83,39.391925,-107.601793,29320
4500790,1.21,6/22/39,30170.22738,24.58,39.464832,-107.612259,29320
3604923,18.46,8/22/32,29642.28956,55,39.368315,-106.182027,31815
3703842,1,12/31/72,29531,4356,39.504999,-106.813199,17074
3800757,26.65,1/12/31,29484.20209,20,39.357198,-107.026504,32403
5203948,5.16,8/30/46,29437.25459,2252052,39.770402,-106.903315,26694
3604923,18.46,2/27/31,29228.28408,50,39.368315,-106.182027,32357
3600625,18.46,2/27/31,29228.28284,20,39.389979,-106.180739,32357
3601051,18.46,2/27/31,29228.28284,20,39.382761,-106.18901,32357
3601052,18.46,2/27/31,29228.28284,20,39.390057,-106.180806,32357
3604923,18.46,2/27/31,29228.28284,30,39.368315,-106.182027,32357
3600912,51.42,1/9/30,29022.25372,851598,39.540048,-106.041068,32771
3600926,0.22,1/9/30,29022.25372,1069398,39.543563,-106.037292,32771
3600982,0.49,1/9/30,29022.25372,653400,39.541159,-106.035468,32771
3604626,5.61,1/9/30,29022.25372,4870008,39.622948,-105.79142,32771
3609026,50.11,1/9/30,29022.25372,9147.6,39.555785,-106.046402,32771
3801762,5.91,1/9/28,28394.28365,70,39.277735,-106.526034,33502
3801760,7.99,1/9/28,28394.27306,25,39.252492,-106.503571,33502
3801761,5.21,1/9/28,28394.27299,50,39.296696,-106.520276,33502
3803732,35.13,1/9/28,28394.2611,52272000,39.272964,-106.508566,33502
3804613,35.18,1/9/28,28394.2611,35,39.264631,-106.499428,33502
3800805,25.34,1/9/28,28394.22461,20,39.320233,-106.66729,33502
5000585,4.41,7/22/26,27960.23921,784080,40.142082,-106.466124,34038
5300678,3.54,11/12/28,27925.24026,31.76,39.900102,-107.094302,33194
7000521,1.28,1/11/37,27132.27059,38.13,39.49045,-108.321926,30212
7000530,12.13,1/11/37,27132.27059,21.2,39.435752,-108.28861,30212
7000642,3.96,1/11/37,27132.27059,11.4,39.547056,-108.415365,30212
3700590,0.27,10/30/23,26614.25902,11.9,39.524949,-106.404452,35034
3701370,26.64,11/13/22,26474.22035,170319.6,39.700893,-106.674286,35385
5100788,11.71,8/5/22,26429,11.5,39.939512,-106.136288,35485
4503581,2.99,8/1/22,26348.22213,811087.2,39.441905,-107.937151,35489
5000693,4.22,8/5/22,26125.25505,2334816,40.232232,-106.505628,35485
5003631,5.62,8/5/22,26125.25505,2334816,40.236874,-106.506624,35485
3803722,2.45,2/15/21,25949.17783,25918200,39.519347,-107.144277,36021
3803741,1.89,1/17/21,25942.2024,155944.8,39.511034,-107.14558,36050
3803740,1.89,1/17/21,25942.19967,1494108,39.513822,-107.141455,36050
3604923,18.46,11/26/21,25924.24919,30.24,39.368315,-106.182027,35737
3604923,18.46,11/26/21,25924.24919,4477968,39.368315,-106.182027,35737
4500704,1.74,11/26/20,25758.20697,49,39.459302,-107.625268,36102
5103646,1.72,8/5/22,25394.22387,724838.4,40.127208,-105.994189,35485
5303962,26.15,11/15/20,25376.19283,4673988,40.028811,-106.95723,36113
3700927,6.15,11/10/19,25375.19691,13249863,39.737076,-106.844778,36484
3703522,5.13,11/10/19,25375.19691,13145754.6,39.716309,-106.824275,36484
3703743,1.86,11/10/19,25375.19691,104108.4,39.69044,-106.807605,36484
4503522,1.37,11/10/19,25375.19691,104108.4,39.458875,-107.993343,36484
7203893,8.89,8/16/20,25246.18949,6806685.6,39.076336,-108.037533,36204
7203894,8.46,8/16/20,25246.18949,4020588,39.083859,-108.022735,36204
7203890,10.35,8/16/20,25246.16605,4010133.6,39.066367,-108.017924,36204
7203891,10.35,8/16/20,25246.16605,3293136,39.064535,-108.021306,36204
7203892,8.7,8/16/20,25246.16605,2523866.4,39.079572,-108.036913,36204
3800881,13.9,9/27/18,25086.22641,40,39.467102,-107.062596,36893
3803744,5.42,9/27/18,25086.22641,121111174.8,39.435393,-107.089115,36893
5103662,12.03,7/12/19,24983,348480,39.944995,-106.122751,36605
5103663,2.44,7/12/19,24694.24042,1649181.6,39.980194,-106.217393,36605
5103676,1.2,8/11/17,24650,1951923.6,40.093915,-106.085491,37305
5300547,10.17,3/5/18,24626.24301,32,39.739431,-107.201625,37099
5200633,0,6/13/21,24626.23911,12,39.872865,-106.827026,35903
3904013,14.39,12/31/87,24446,435600000,39.576638,-108.030001,11596
3803755,6.06,3/16/17,24430.20619,762300,39.538267,-107.086231,37453
3803751,3.53,3/16/17,24430.17728,474368.4,39.514123,-107.091286,37453
3703524,5.26,7/17/16,24263.2344,45302.4,39.479397,-106.735913,37695
5203950,10.21,7/17/16,24262.24262,2885414.4,39.846678,-106.50091,37695
3700539,3.41,6/7/15,23802.2374,27.7,39.614502,-106.96348,38101
3700655,7.01,6/7/15,23802.2374,11.06,39.574181,-106.959431,38101
3700823,8.34,6/7/15,23802.2374,25.65,39.55905,-106.951102,38101
5103677,4.28,3/18/15,23542,170319.6,39.981501,-106.253729,38182
5103656,6.32,3/18/15,23531,1081159.2,39.921766,-106.171522,38182
5103681,3.97,3/18/15,23454.23278,1078110,40.012316,-106.112621,38182
5103680,7.5,3/18/15,23454.22207,1742400,40.050559,-105.936839,38182
5103679,5.31,3/18/15,23454.2219,2830093.2,39.949755,-106.183436,38182
5103664,2.41,3/18/15,23454.19691,1465358.4,39.995981,-106.235996,38182
7203920,31.86,2/28/14,23432.22125,12670732.8,39.475295,-108.637505,38565
4500519,8.19,1/6/14,23378.20946,12.64,39.419586,-107.826886,38618
3800660,12.7,6/28/13,23187.20939,19.29,39.22533,-107.018233,38810
3803725,8.32,6/28/13,23187.20939,4356000,39.235534,-107.008064,38810
7203849,5.71,6/1/16,22995.2243,12336192,39.35932,-107.880454,37741
7203923,10.44,6/1/16,22995.22106,3979206,39.075576,-107.967867,37741
7203834,10.08,6/1/16,22995.18506,19440828,39.081224,-107.791869,37741
7204715,3.11,6/1/16,22995.18425,54,39.06777,-107.806639,37741
7203932,11.96,6/1/16,22995.1811,13939200,39.092648,-107.939093,37741
7203933,9.54,6/1/16,22995.1811,2615342.4,39.096105,-107.95378,37741
7203934,8.81,6/1/16,22995.1811,19602000,39.10153,-107.955856,37741
7203839,3.1,6/1/16,22995.1781,152460000,39.068302,-107.802107,37741
7203924,10.05,6/1/16,22995.16649,7187400,39.081226,-107.984054,37741
3600662,2.05,11/16/12,22964.22029,25,39.857656,-106.346406,39034
3601018,1.39,11/16/12,22964.22029,25,39.886677,-106.364084,39034
7003604,7.61,11/16/12,22922.22146,1690128,39.375738,-108.53273,39034
3803742,4.11,7/20/12,22834.19832,4356000,39.487835,-107.075127,39153
5203966,11.08,7/20/12,22834.19832,4356000,39.494263,-107.069841,39153
7200646,61.8,7/22/12,22729.21241,730,39.188796,-108.282621,39151
7200646,61.8,7/22/12,22729.21116,450,39.188796,-108.282621,39151
7200783,54.37,7/22/12,22729.19544,667,39.118356,-108.335208,39151
7203875,11.84,7/22/12,22729.18783,686070,39.054234,-108.092843,39151
7203874,12.1,7/22/12,22729.1816,8674102.8,39.057351,-108.085308,39151
7203872,12.09,7/22/12,22729.17158,2125728,39.048877,-108.090844,39151
4500969,82.62,7/22/12,22729.16437,39.11,39.382585,-108.129986,39151
7203871,11.75,7/22/12,22729.15938,10757577.6,39.050688,-108.096593,39151
7203874,12.1,7/22/12,22729.15612,12099225.6,39.057351,-108.085308,39151
7203871,11.75,7/22/12,22729.14873,1446192,39.050688,-108.096593,39151
7203873,12.41,7/22/12,22729.14873,10405612.8,39.045698,-108.090524,39151
7200646,61.8,7/22/12,22729.14519,80,39.188796,-108.282621,39151
7200817,54.37,7/22/12,22729.14519,573,39.118273,-108.335172,39151
4500861,76.68,7/22/12,22729.13971,14.39,39.331377,-108.204942,39151
7200645,53.09,7/22/12,22729.11922,520.81,39.101353,-108.350223,39151
3903507,7.21,4/3/12,22722.20553,7100280,39.681007,-107.649098,39261
5300780,5.63,11/10/13,22705,11.93,39.898668,-106.992658,38675
3700642,21.6,6/3/12,22702.2237,17,39.689736,-106.746039,39200
3700514,2.21,2/27/12,22596.11962,30,39.550449,-106.42137,39297
5000617,10.86,3/20/15,22494.22423,36,40.160817,-106.559201,38180
5000617,10.86,3/20/15,22494.22423,148104000,40.160817,-106.559201,38180
5003629,13.11,3/20/15,22494.22423,70872120,40.179433,-106.572301,38180
5000585,4.41,3/20/15,22494.21701,3136320,40.142082,-106.466124,38180
5000585,4.41,3/20/15,22494.21699,653400,40.142082,-106.466124,38180
5000585,4.41,3/20/15,22494.2097,261360,40.142082,-106.466124,38180
5000585,4.41,3/20/15,22494.20968,1176120,40.142082,-106.466124,38180
5000585,4.41,3/20/15,22494.20897,653400,40.142082,-106.466124,38180
5000584,5.04,3/20/15,22494.20254,14.5,40.25115,-106.503945,38180
5000585,4.41,3/20/15,22494.1966,6272640,40.142082,-106.466124,38180
3704642,5.39,11/13/11,22435.20605,18.5,39.36515,-106.29201,39403
5304004,4.11,11/10/13,22232.18808,1224471.6,39.944945,-106.813937,38675
5300870,2.23,11/10/13,22232.09029,21,40.065448,-106.432667,38675
5100810,5.91,8/3/11,22061,25,40.136511,-106.20092,39505
4500627,3.95,4/29/10,22020.20596,14.43,39.375153,-107.642966,39966
3803728,3.94,4/30/10,21978.21687,5209776,39.532875,-107.208463,39965
5303964,7.82,11/14/10,21971.20226,527947.2,39.979321,-106.674658,39767
3804197,3.56,12/31/72,21914,522720,39.421763,-106.970849,17074
5000593,12.25,8/3/11,21853,86,40.19878,-106.309966,39505
3800653,11.79,3/1/10,21852.14986,13,39.189722,-106.985555,40025
5100941,2.37,8/3/11,21814,63.5,40.074483,-105.85757,39505
5000631,3.43,8/3/11,21684,22.75,40.199319,-106.459783,39505
5300704,10.27,2/26/10,21561.16618,15,39.93012,-107.069714,40028
3800712,13.08,12/5/08,21522.18584,28.65,39.417669,-107.232604,40476
3803734,3.31,11/14/08,21498.20315,7405200,39.403428,-107.038793,40497
3801481,2.72,11/10/08,21497.18744,25.4,39.502391,-107.160375,40501
5000653,6.16,8/3/11,21397,41.36,40.134811,-106.288257,39505
5000791,0.32,8/3/11,21397,15,40.129985,-106.292997,39505
5000792,0.31,8/3/11,21397,15,40.129835,-106.293522,39505
4500790,1.21,7/1/08,21323.19832,12.73,39.464832,-107.612259,40633
5100924,8.92,8/3/11,21125,76.8,39.966983,-106.074147,39505
5103701,6.18,8/3/11,21125,49385714.4,39.983164,-106.121448,39505
5103666,7.47,8/3/11,20882,526640.4,39.980547,-106.294908,39505
3703524,5.26,6/4/07,20694,151153.2,39.479397,-106.735913,41026
5103654,6.25,8/3/11,20676.20258,1702324.8,39.933637,-106.17469,39505
3603705,4.42,8/3/11,20676.19919,5227200,40.005825,-106.326263,39505
5100804,5.6,8/3/11,20676.19919,30,40.008395,-106.290877,39505
5103687,4.42,8/3/11,20676.19919,5227200,40.005825,-106.326263,39505
5003616,3.29,8/3/11,20676.19822,2040786,40.196426,-106.45715,39505
5103696,3.46,8/3/11,20676.19722,532738.8,39.921815,-106.156825,39505
5000539,9.49,8/3/11,20676.19665,24,40.168934,-106.298658,39505
5104625,32.03,8/3/11,20676.19173,53.4,39.79902,-105.77669,39505
5101236,19.77,8/3/11,20676.17302,30666240,39.84921,-106.068078,39505
5100593,4.72,8/3/11,20676.16801,25.22,39.911508,-105.877497,39505
5003631,5.62,8/3/11,20676.14883,973130.4,40.236874,-106.506624,39505
5100585,264.14,8/3/11,20676.14748,20.875,40.127212,-105.88984,39505
5100763,236.23,8/3/11,20676.13818,11,40.055336,-106.284165,39505
5100546,2.25,8/3/11,20676.13665,22.82,40.136722,-105.928877,39505
4503584,4.83,8/18/06,20518.15125,871200,39.435073,-107.746266,41316
3703524,5.26,6/4/07,20427.20223,17424,39.479397,-106.735913,41026
3703524,5.26,6/4/07,20427.20179,1748062.8,39.479397,-106.735913,41026
3703530,10.06,6/4/07,20427.19981,13416480,39.792468,-106.746193,41026
3703524,5.26,6/4/07,20427.19478,850726.8,39.479397,-106.735913,41026
5300767,10.38,12/9/07,20427.19252,11.3,39.800312,-107.159055,40838
5300584,147.54,12/9/07,20427.18999,1250,39.587911,-107.193675,40838
3703528,14.81,6/4/07,20427.18788,1256270.4,39.476733,-106.889881,41026
4500725,7.94,3/3/06,20416.18397,16.67,39.391925,-107.601793,41484
3903501,14.19,3/6/06,20414.19495,689119.2,39.760633,-107.698743,41481
5000606,13.51,8/11/06,20382,14,40.213675,-106.311416,41323
3603560,12.97,3/2/10,20333,8712,39.578608,-105.864843,40024
5103658,6.73,8/11/06,20332,55756.8,39.990456,-106.291506,41323
5300657,8.95,12/5/05,20314.19318,25,40.003026,-106.687615,41572
3800881,13.9,8/1/05,20242.19143,13,39.467102,-107.062596,41698
3801038,11.83,6/1/05,20239.19006,50,39.272698,-107.225202,41759
3803737,3.01,6/1/05,20239.16595,31.8,39.49197,-107.087238,41759
7003589,7.61,6/1/05,20198.13657,118047.6,39.412027,-108.416573,41759
4500725,7.94,4/19/05,20196.16192,12.25,39.391925,-107.601793,41802
5303986,9.63,8/14/05,20041.19518,14178780,40.084422,-106.701838,41685
3800981,46.85,1/21/05,20041.19206,58,39.180601,-106.802566,41890
5100529,8.79,8/11/06,19967,111,39.970031,-106.158973,41323
5300719,23.85,11/14/04,19888,12,40.036529,-106.914087,41958
5303993,21.09,11/14/04,19888,2159704.8,40.043498,-106.875987,41958
4500576,12.81,3/25/04,19805.18387,150,39.346955,-107.588768,42192
3903506,9.58,3/18/04,19720.1962,8712000,39.704996,-107.875395,42199
5000585,4.41,8/11/06,19650,1306800,40.142082,-106.466124,41323
5100788,11.71,8/11/06,19635,14.5,39.939512,-106.136288,41323
5000585,4.41,8/11/06,19597,914760,40.142082,-106.466124,41323
5300585,0.98,12/9/03,19573.1368,12,39.569679,-107.292547,42299
5303995,25.29,11/14/04,19437,11666674.8,40.018428,-106.9404,41958
5100948,6.26,8/11/06,19410,20,40.084556,-105.816524,41323
5100529,8.79,8/11/06,19394,120,39.970031,-106.158973,41323
3800651,10.09,12/12/02,19313.16293,31.8,39.293947,-107.21552,42661
3800840,7.67,12/12/02,19313.14878,19,39.326386,-107.209097,42661
3900638,3.03,12/19/02,19306.17802,25.6,39.620788,-107.546725,42654
5000585,4.41,8/11/06,19267,8624880,40.142082,-106.466124,41323
5303995,25.29,11/14/04,19190.15156,2999977.2,40.018428,-106.9404,41958
3900752,108.66,7/11/02,19145.18871,200,39.524197,-107.792254,42815
3801095,2.04,6/21/02,19145.11505,15,39.294473,-107.004611,42835
3800720,6.37,6/2/02,18977.11832,17.44,39.245671,-107.037043,42854
5100848,277.89,8/11/06,18941,150,40.251869,-105.867817,41323
3600803,1.59,3/2/10,18940,15,39.86778,-106.387677,40024
3600801,1.59,3/2/10,18871,15,39.879016,-106.389365,40024
7203883,12.62,10/14/05,18749.18415,3820212,39.065295,-108.055098,41624
7203884,12.1,10/14/05,18749.18415,8494200,39.064742,-108.062101,41624
7203909,12.34,10/14/05,18749.17412,41699988,39.104371,-107.901609,41624
7203926,10.89,10/14/05,18749.1738,8712000,39.087852,-107.954869,41624
7203925,11.37,10/14/05,18749.17015,6969600,39.075203,-107.951717,41624
7203885,11.57,10/14/05,18749.16649,8755560,39.065958,-108.069643,41624
7203907,13.66,10/14/05,18749.16296,4965840,39.08139,-107.919958,41624
7203923,10.44,10/14/05,18749.16276,80498880,39.075576,-107.967867,41624
7203906,13.74,10/14/05,18749.15973,12564010.8,39.07771,-107.915472,41624
7203905,13.07,10/14/05,18749.1595,68868360,39.096022,-107.885925,41624
7203904,14.67,10/14/05,18749.15919,34325280,39.080445,-107.888121,41624
7200703,27.85,10/14/05,18749.14154,11.07,39.262877,-107.887599,41624
5100530,4.72,8/11/06,18536,50,39.911399,-105.877526,41323
5000585,4.41,8/11/06,18519,3005640,40.142082,-106.466124,41323
3703524,5.26,3/5/01,18367,1146934.8,39.479397,-106.735913,43308
3601044,56.47,3/2/10,16954,2709432,39.475293,-106.047168,40024
3603542,58.62,3/2/10,16954,2709432,39.454879,-106.030546,40024
5100584,8.79,8/11/06,16588,30,39.970003,-106.159007,41323
4503572,8.69,10/1/09,16283,4046724,39.373196,-107.936136,40176
4503573,8.49,10/1/09,16283,2522124,39.37484,-107.937749,40176
4503574,8.64,10/1/09,16283,17801665.2,39.373511,-107.934014,40176
4503575,9.03,10/1/09,16283,3381562.8,39.37398,-107.927374,40176
4503576,9.03,10/1/09,16283,1409166,39.374039,-107.923791,40176
3703524,5.26,3/5/01,16251.14832,1776376.8,39.479397,-106.735913,43308
3900540,6.02,10/1/09,16241.15813,15,39.652202,-107.49984,40176
3600832,1.85,3/2/10,16223,12.5,39.856752,-106.365993,40024
5300800,9.2,7/17/02,15928,28.8,39.898968,-107.062074,42809
3903505,0,10/1/09,15667.15066,169971120,39.605834,-107.66081,40176
3800869,3.71,10/1/09,15515.14376,100,39.16192,-106.847064,40176
3800869,3.71,10/1/09,15515.13104,60,39.16192,-106.847064,40176
3801101,0.21,10/1/09,15514.1508,30,39.167421,-106.881098,40176
3900563,7.69,10/1/09,15458.13715,100,39.675752,-107.698383,40176
4503587,3.99,10/1/09,15414,7000092,39.500148,-107.725102,40176
4503582,5.84,10/1/09,15307.13991,7500160.8,39.430256,-107.761429,40176
3600801,1.59,3/2/10,15157,15,39.879016,-106.389365,40024
5100827,1.82,8/11/06,15113,873378,39.983839,-105.871889,41323
5104601,305.63,8/11/06,14854,524.6,40.4765,-105.822919,41323
5300704,10.27,10/1/09,14816,13,39.93012,-107.069714,40176
5000654,11.85,8/11/06,14509,23.5,40.194336,-106.307848,41323
3801790,1.6,10/1/09,14211,13,39.204908,-106.799817,40176
3900612,122.23,10/1/09,14147,50,39.55079,-107.571276,40176
7200533,5.07,10/1/09,14122,13.158,39.182964,-107.952631,40176
7200870,4.79,10/1/09,14102,15.7,39.186205,-107.955565,40176
7200938,3.73,10/1/09,14102,13.378,39.198484,-107.964641,40176
3600800,1.22,3/2/10,14093,13.4,39.777229,-106.179891,40024
3803744,5.42,10/1/09,13984,8712000,39.435393,-107.089115,40176
7200799,5.87,10/1/09,13891,18.72,39.133741,-107.998629,40176
5300591,2.26,10/1/09,13786,18.4,39.957461,-107.075771,40176
7200784,8.4,10/1/09,13780,16.62,39.086792,-108.127115,40176
7200818,2.51,10/1/09,13755,11.23,39.210474,-107.979529,40176
3803747,1.33,10/1/09,13700,417740.4,39.340785,-107.191844,40176
3800757,26.65,10/1/09,13661,20,39.357198,-107.026504,40176
3803724,5.72,10/1/09,13619,40989.96,39.3681,-107.289287,40176
4500668,117.93,10/1/09,13596,47.817,39.53854,-107.646963,40176
7000580,5.02,10/1/09,13535,15,39.367592,-108.255436,40176
3900574,8.23,10/1/09,13484,11.8,39.596753,-107.765646,40176
3900645,10.31,10/1/09,13468,14.88,39.616871,-107.764048,40176
3800902,11.56,10/1/09,13395,11,39.460043,-107.100626,40176
3801104,3.31,10/1/09,13350,13,39.164773,-106.940391,40176
3600845,1.03,3/2/10,13087,15.3,39.47316,-106.060859,40024
3603599,0.94,3/2/10,13087,294901.2,39.473441,-106.058321,40024
5100704,1.31,8/11/06,13028,579348,40.26856,-105.820168,41323
3600963,0.03,3/2/10,13027,12,39.475175,-106.04724,40024
3600963,0.03,3/2/10,13027,295162.56,39.475175,-106.04724,40024
3600964,0.04,3/2/10,13027,12,39.473804,-106.058445,40024
3600964,0.04,3/2/10,13027,217800,39.473804,-106.058445,40024
3603599,0.94,3/2/10,13027,217800,39.473441,-106.058321,40024
5000574,6.36,8/11/06,12950,11,40.163442,-106.491878,41323
5300555,10.27,10/1/09,12659,24,39.942832,-107.066621,40176
5000653,6.16,8/11/06,12174,18.64,40.134811,-106.288257,41323
5100699,18.84,8/11/06,12053,12,39.952082,-105.814357,41323
3601044,56.47,3/2/10,11146,1415264.4,39.475293,-106.047168,40024
3603542,58.62,3/2/10,11146,1415264.4,39.454879,-106.030546,40024
