wdid,streamMile,adminNumber,netAbsolute,lat,long,sum_netAbs
3804147,9.3,51499.49125,131986.8,39.37988,-106.88988400000001,131986.8
3603656,0.51,51499.49093,76230.0,39.495119,-106.054776,76230.0
3800948,2.68,51499.48347,13.4,39.346892,-107.166747,13.4
5102089,266.25,51465.0,40.0,40.146104,-105.86842800000001,40.0
5102096,18.87,51465.0,11.0,39.951706,-105.814571,11.0
5102109,13.94,51465.0,17.0,39.998168,-105.841096,17.0
5102111,5.76,51465.0,11.0,39.897372999999995,-105.882348,11.0
5102112,4.41,51465.0,11.0,39.9148,-105.873796,11.0
5102113,13.59,51465.0,17.0,40.001438,-105.84598600000001,17.0
5102114,13.59,51465.0,30.0,40.001458,-105.846026,30.0
3804138,1.31,51424.0,43560.0,39.205049,-106.80463300000001,43560.0
7203949,3.79,51408.0,392040.0,39.112085,-108.183026,392040.0
3803526,2.24,51403.0,217800.0,39.469440000000006,-107.31948600000001,217800.0
4503521,18.52,51389.0,2352240.0,39.331886,-107.48228,2352240.0
3603672,0.96,51361.0,217800.0,39.650929,-106.09245200000001,217800.0
3904007,1.32,51354.0,230868.0,39.542075,-107.956921,230868.0
3904008,1.32,51354.0,152460.0,39.54067,-107.956745,152460.0
7204120,46.57,51337.0,5445.0,39.048877000000005,-108.437385,5445.0
3803547,0.89,51255.0,43560.0,39.344937,-107.200526,43560.0
3803747,1.33,51255.0,3606768.0,39.340785,-107.19184399999999,4024508.4
3803747,1.33,13700.0,417740.4,39.340785,-107.19184399999999,4024508.4
3804211,1.48,51255.0,653400.0,39.3343,-107.19985600000001,653400.0
4503729,3.58,51195.0,87120.0,39.506886,-107.617011,87120.0
3804099,1.13,51134.51134,152460.0,39.316666,-106.9825,152460.0
3803814,12.06,51134.51059,224334.0,39.421178999999995,-107.24458899999999,448668.0
3803814,12.06,44925.35367,224334.0,39.421178999999995,-107.24458899999999,448668.0
3904010,2.22,51134.50948,43560.0,39.611307000000004,-107.548758,43560.0
3904011,2.22,51134.50948,43560.0,39.610969,-107.547349,43560.0
4503716,1.07,51134.50769,159865.2,39.498165,-107.59939399999999,159865.2
4503718,1.61,51134.50769,104108.4,39.497178000000005,-107.591839,104108.4
4503719,1.36,51134.50769,80150.4,39.496573,-107.592945,80150.4
4503723,1.36,51134.50769,17859.6,39.495865,-107.594273,17859.6
3804150,2.51,51134.506239999995,21780.0,39.98708,-106.85662099999999,21780.0
3803527,20.54,51134.50585,348480.0,39.40023,-107.106925,348480.0
7204124,3.47,51134.49338,43560.0,39.283027000000004,-107.95583400000001,43560.0
5304043,8.13,51134.49308,405108.0,39.763549,-107.15501100000002,405108.0
3804140,40.35,51134.490939999996,653400.0,39.24834,-106.85523300000001,653400.0
3804100,8.64,51134.47999,60984.0,39.2335,-106.979875,60984.0
3803939,47.62,51134.47847,43560.0,39.174716,-106.794449,43560.0
3803759,3.17,51134.46173,49658400.0,39.243091,-106.950427,99316800.0
3803759,3.17,43829.4337,49658400.0,39.243091,-106.950427,99316800.0
5304042,7.97,51134.44925,337590.0,39.767742,-107.14848700000002,337590.0
3803604,7.84,51134.34879,297950.4,39.465207,-107.27568000000001,297950.4
3904006,5.37,51134.34819,21780.0,39.574152000000005,-107.754971,21780.0
3803553,0.0,51129.0,217800.0,39.293486,-106.89628400000001,217800.0
3803587,0.13,51125.0,283140.0,39.200981,-106.85708899999999,283140.0
3803588,0.13,51125.0,117612.0,39.203976000000004,-106.85760900000001,117612.0
3803589,0.13,51125.0,339768.0,39.205523,-106.854215,339768.0
3803590,0.13,51125.0,453024.0,39.204968,-106.852833,453024.0
3803815,12.14,51059.0,769705.2,39.422036,-107.242896,1190930.4
3803815,12.14,47274.0,236530.8,39.422036,-107.242896,1190930.4
3803815,12.14,44925.35367,184694.4,39.422036,-107.242896,1190930.4
3804097,4.05,51013.0,4356.0,39.15704,-106.848228,4356.0
3804098,4.06,51013.0,4356.0,39.156946000000005,-106.848295,4356.0
3804105,4.47,50979.0,62726.4,39.328938,-107.34904099999999,62726.4
3904005,10.91,50967.0,3049.2,39.720639,-107.86976000000001,3049.2
5102070,6.37,50961.0,20.0,40.114969,-105.757478,20.0
3804086,1.44,50951.0,15246.0,39.34366,-107.07559499999999,15246.0
3804146,0.0,50891.0,10018.8,39.290734,-106.90766299999999,10018.8
3804139,40.35,50836.0,1189188.0,39.245926000000004,-106.854156,1189188.0
5304035,9.84,50769.50702,104544.0,39.777931,-107.170755,104544.0
5304036,10.79,50769.50702,87120.0,39.780087,-107.173041,87120.0
3803607,7.0,50769.50659,217.8,39.201297,-106.950373,217.8
3803609,7.0,50769.50659,217.8,39.201661,-106.95041599999999,217.8
7204106,47.27,50769.5022,304920.0,39.056953,-108.42771,304920.0
4503714,1.34,50769.501580000004,38768.4,39.463212,-107.612137,38768.4
3804092,1.56,50769.50129,16117.2,39.20539,-106.80070900000001,16117.2
7204107,1.61,50769.48364,87120.0,39.087247999999995,-108.65786399999999,87120.0
5303955,1.51,50769.47664,401623.2,39.752486,-107.12523,566280.0
5303955,1.51,48942.47664,87120.0,39.752486,-107.12523,566280.0
5303955,1.51,42557.0,77536.8,39.752486,-107.12523,566280.0
5304034,8.86,50769.47116,1742400.0,39.775622999999996,-107.159287,1742400.0
3804091,50.23,50769.37289,113256.0,39.145790000000005,-106.80871299999998,113256.0
7204109,50.36,50769.31928,10890.0,39.090196,-108.390363,10890.0
7204110,49.99,50769.31928,13068.0,39.089037,-108.392117,13068.0
3603661,2.02,50769.30316,435600.0,39.968212,-106.32761399999998,435600.0
3803726,44.59,50769.135519999996,914760.0,39.196933,-106.823074,914760.0
3804022,24.77,50740.0,65340.0,39.112778999999996,-107.26895400000001,65340.0
3703697,8.42,50648.0,43560.0,39.578403,-106.74132,43560.0
3904012,2.17,50635.0,36590.4,39.603489,-107.44006399999999,36590.4
5203978,2.74,50603.0,217800.0,39.944973,-106.49515600000001,217800.0
7204116,0.97,50570.0,108900.0,39.089484000000006,-108.64465600000001,108900.0
3804083,6.29,50556.0,42688.8,39.240947999999996,-106.80333300000001,42688.8
3804084,6.17,50556.0,121968.0,39.241383,-106.80317099999999,121968.0
3804085,6.18,50556.0,15246.0,39.241827,-106.80301999999999,15246.0
3804137,0.0,50534.0,87120.0,39.29465,-106.908309,87120.0
7204105,3.43,50525.0,60984.0,39.150831,-108.137776,60984.0
3804106,2.73,50451.0,119790.0,39.301128999999996,-106.964745,119790.0
3804107,2.72,50451.0,76665.6,39.301402,-106.96513700000001,76665.6
3804108,2.7,50451.0,12806.64,39.301790999999994,-106.965112,12806.64
3804074,1.14,50403.50302,1742400.0,39.240278,-106.84527800000001,1742400.0
3603628,2.27,50403.50233,108900.0,39.966165000000004,-106.323949,108900.0
3804072,20.59,50403.502010000004,80586.0,39.164302,-107.24776299999999,80586.0
3805749,0.06,50403.50115,25134.12,39.200769,-106.82091499999999,25134.12
7204108,8.74,50403.49862,52272.0,39.088169,-108.105691,52272.0
3803611,4.15,50403.49255,32670.0,39.372384999999994,-107.163376,32670.0
3804073,29.24,50403.48687,217800.0,39.075472999999995,-107.213004,217800.0
3804367,0.99,50403.472069999996,4356.0,39.249495,-106.889661,4356.0
3703696,8.42,50403.41089,43560.0,39.580016,-106.741896,43560.0
5104057,0.06,50403.38654,217800.0,40.063959999999994,-106.191381,217800.0
3803754,49.51,50403.27758,3136320.0,39.172456,-106.754204,3136320.0
3804111,49.54,50403.27758,653400.0,39.171182,-106.75081499999999,653400.0
3804112,49.54,50403.27758,1481040.0,39.171168,-106.74994699999999,1481040.0
3804113,49.54,50403.27758,2874960.0,39.17069,-106.742157,2874960.0
3703969,2.22,50361.0,326700.0,39.633711,-106.64001499999999,326700.0
3602043,44.07,50313.0,50.0,39.626502,-106.067725,50.0
3602044,41.96,50313.0,55.0,39.651478999999995,-106.07624299999999,55.0
3602045,35.6,50313.0,75.0,39.723394,-106.12547099999999,75.0
3602046,33.97,50313.0,115.0,39.737003,-106.133436,115.0
3602047,29.76,50313.0,125.0,39.782832,-106.162255,125.0
3602048,22.86,50313.0,125.0,39.8343,-106.22721899999999,125.0
3602049,0.02,50313.0,60.0,40.042559999999995,-106.39773100000001,60.0
5102068,277.89,50313.0,18.0,40.251897,-105.867814,18.0
5102069,272.61,50313.0,50.0,40.205622999999996,-105.83743799999999,50.0
3804068,8.47,50312.0,130680.0,39.23653,-106.98143200000001,130680.0
3804075,8.33,50312.0,215186.4,39.237562,-106.98071000000002,215186.4
3804076,8.29,50312.0,116740.8,39.238579,-106.98123799999999,116740.8
5303612,27.32,50282.0,8712.0,40.054859,-106.99611100000001,8712.0
3703706,8.75,50219.0,21780.0,39.545727,-106.243581,21780.0
3804067,11.28,50200.0,132858.0,39.073198,-106.80190900000001,265716.0
3804067,11.28,50038.32658,132858.0,39.073198,-106.80190900000001,265716.0
3804116,1.44,50145.0,27007.2,39.299869,-107.020201,27007.2
3804117,1.44,50145.0,13068.0,39.301503000000004,-107.018695,13068.0
3804118,1.44,50145.0,179902.8,39.304866,-107.01268,179902.8
3804119,1.44,50145.0,54885.6,39.302268,-107.01231100000001,54885.6
3804120,1.44,50145.0,6098.4,39.300913,-107.01276899999999,6098.4
3804121,4.71,50145.0,4356.0,39.298853,-107.017677,4356.0
3804122,5.57,50145.0,46173.6,39.293665000000004,-107.022424,46173.6
3804123,5.64,50145.0,2178.0,39.292012,-107.026559,2178.0
3804124,5.71,50145.0,1306.8,39.290981,-107.028292,1306.8
3804125,1.44,50145.0,1306.8,39.289194,-107.028726,1306.8
3804126,1.44,50145.0,1306.8,39.289189,-107.031079,1306.8
3804127,2.58,50145.0,871.2,39.286353000000005,-107.02645600000001,871.2
3804128,2.58,50145.0,871.2,39.286439,-107.02620900000001,871.2
3804129,2.54,50145.0,871.2,39.286712,-107.025682,871.2
3804131,1.44,50145.0,6098.4,39.295815999999995,-107.02433799999999,6098.4
3804132,4.79,50145.0,6098.4,39.296888,-107.02238200000001,6098.4
3804134,4.59,50145.0,6098.4,39.301411,-107.018666,6098.4
3804070,1.44,50038.50024,16117.2,39.345742,-107.070574,16117.2
3804050,50.66,50038.49864,2395.8,39.147628000000005,-106.78378899999998,2395.8
3703690,0.95,50038.49798,83722.32,39.637035,-106.950076,83722.32
5300594,2.8,50038.49551,13.32,39.977996000000005,-106.817619,13.32
5303966,5.95,50038.49551,5575680.0,39.990398,-106.815526,24134853.6
5303966,5.95,37446.0,10771516.8,39.990398,-106.815526,24134853.6
5303966,5.95,33023.1952,7787656.8,39.990398,-106.815526,24134853.6
3603543,15.77,50038.493089999996,2101247280.0,39.876384,-106.33063700000001,9112708440.0
3603543,15.77,31258.0,7011461160.0,39.876384,-106.33063700000001,9112708440.0
3604512,44.67,50038.493089999996,6762080160.0,408538.0,4385936.0,17768733840.0
3604512,44.67,35238.0,11006653680.0,39.618299,-106.065573,17768733840.0
3804110,16.81,50038.48333,139392.0,39.412951,-107.16973600000001,139392.0
3601044,56.47,50038.48023,13372920.0,39.475293,-106.047168,17497616.4
3601044,56.47,16954.0,2709432.0,39.475293,-106.047168,17497616.4
3601044,56.47,11146.0,1415264.4,39.475293,-106.047168,17497616.4
3904001,111.92,50038.4602,112384.8,39.534411999999996,-107.74178700000002,112384.8
3804088,2.97,50038.44772,23522.4,39.431869,-107.16498999999999,23522.4
5103752,3.42,50038.4304,47480400.0,40.262,-106.11454599999999,49107366.0
5103752,3.42,39095.3564,1626966.0,40.262,-106.11454599999999,49107366.0
3804052,1.14,50038.411510000005,74923.2,39.316666,-106.981895,74923.2
3804087,2.75,50038.40358,3136320.0,39.429683000000004,-107.16627,3136320.0
3804069,8.47,50038.36705,304920.0,39.236556,-106.98153899999998,304920.0
3803877,15.13,50038.27545,435.6,39.232022,-107.227286,435.6
3804079,23.03,50008.0,10890.0,39.133818,-107.26403799999999,10890.0
3804009,4.01,49949.0,9583.2,39.1572,-106.845373,10890.0
3804009,4.01,49673.48363,1306.8,39.1572,-106.845373,10890.0
3804012,4.07,49862.0,4356.0,39.193785,-106.892234,4356.0
3804013,4.15,49862.0,8712.0,39.192352,-106.892265,8712.0
3703686,2.12,49833.0,31798.8,39.609089000000004,-106.614158,31798.8
3702056,0.01,49802.0,14.0,39.608804,-106.449249,36.0
3702056,0.01,46594.0,22.0,39.608804,-106.449249,36.0
3703688,1.91,49796.0,14157.0,39.635835,-106.659852,14157.0
3602030,50.93,49746.0,20.0,39.546382,-106.03829099999999,20.0
3602033,2.52,49746.0,12.0,39.603839,-106.01058300000001,12.0
3602037,49.01,49746.0,32.0,39.569947,-106.049489,32.0
7202001,22.8,49746.0,16.0,39.240106,-107.96653300000001,16.0
3803554,3.25,49673.49582,96703.2,39.439313,-107.166325,96703.2
3603625,0.62,49673.47786,2314778.4,39.793039,-106.179239,2314778.4
7204102,3.72,49673.46173,409464.0,39.113849,-108.175831,409464.0
5003661,4.08,49673.42368,2101770.0,40.097773,-106.318385,2101770.0
4503698,11.33,49673.34482,1001.88,39.407946,-107.509852,1001.88
3803998,15.89,49658.0,65340.0,39.221835,-107.22446599999999,65340.0
3802111,25.85,49620.0,55.0,39.366669,-107.03449499999999,55.0
3802112,12.83,49620.0,75.0,39.419256,-107.23629,75.0
3603669,1.25,49581.0,139392.0,39.671443,-106.09456599999999,139392.0
7204097,0.0,49566.0,217800.0,39.183481,-108.147281,217800.0
3804006,6.33,49535.0,32670.0,39.241401,-106.8009,32670.0
3804007,6.29,49535.0,32670.0,39.242087,-106.80135800000001,32670.0
3804008,6.28,49535.0,4356.0,39.241889,-106.801921,4356.0
5003659,30.13,49490.0,87120.0,40.258381,-106.46091899999999,87120.0
5000762,3.53,49451.0,14.0,40.180946999999996,-106.492379,14.0
3803990,5.46,49423.0,647301.6,39.428296,-107.31128999999999,647301.6
5000617,10.86,49403.0,36.0,40.160817,-106.559201,175198392.0
5000617,10.86,49403.0,27094320.0,40.160817,-106.559201,175198392.0
5000617,10.86,22494.22423,36.0,40.160817,-106.559201,175198392.0
5000617,10.86,22494.22423,148104000.0,40.160817,-106.559201,175198392.0
3903998,0.0,49348.0,43560.0,39.566514,-107.66755,43560.0
3803986,0.39,49338.0,297514.8,39.306337,-106.981569,297514.8
3803980,1.39,49308.49249,65340.0,39.359028,-107.182318,65340.0
3803981,1.44,49308.49249,43560.0,39.358613,-107.181423,43560.0
3803982,1.35,49308.49249,65340.0,39.358937,-107.18294099999999,65340.0
3803983,1.33,49308.49249,43560.0,39.360248999999996,-107.183525,43560.0
3603665,0.5,49308.49216,60984.0,39.653853999999995,-106.085949,60984.0
3603667,1.01,49308.49216,100188.0,39.662116,-106.09003100000001,100188.0
3603668,1.01,49308.49216,108900.0,39.661997,-106.09006200000002,108900.0
3603670,1.25,49308.49216,56628.0,39.668194,-106.09573,56628.0
3603671,1.25,49308.49216,108900.0,39.672008,-106.09522700000001,108900.0
3804198,35.49,49308.48942,8712.0,39.287846,-106.91336100000001,17424.0
3804198,35.49,49308.42733,8712.0,39.287846,-106.91336100000001,17424.0
3804199,35.52,49308.48942,43560.0,39.287565,-106.91236699999999,43560.0
3603662,0.47,49308.4885,540144.0,39.663604,-106.087135,540144.0
3603663,0.29,49308.4885,278784.0,39.658556,-106.083582,278784.0
3603664,0.5,49308.4885,143748.0,39.653843,-106.08598799999999,143748.0
3603666,1.06,49308.4885,335412.0,39.658875,-106.093401,335412.0
3803992,44.3,49308.4819,257004.0,39.208964,-106.82176299999999,257004.0
3803988,5.26,49308.46537,43560.0,39.43046,-107.307574,43560.0
3803989,5.17,49308.46537,43560.0,39.431763000000004,-107.307303,43560.0
5103746,248.77,49308.45168,217800.0,40.063495,-106.10694199999999,217800.0
5103745,0.33,49308.44803,2273832.0,39.989027,-105.854472,2273832.0
3803993,38.36,49308.43585,174240.0,39.261096,-106.869483,174240.0
5104010,7.65,49308.42613,588060.0,39.939921999999996,-105.91282199999999,588060.0
5103747,6.71,49308.39659,1306800.0,39.981081,-105.784452,1306800.0
3703644,5.54,49304.0,217800.0,39.808987,-106.71876200000001,217800.0
3703681,2.31,49304.0,348480.0,39.792902000000005,-106.680825,348480.0
5003648,5.66,49216.0,1900087.2,40.218145,-106.494023,4061534.4000000004
5003648,5.66,47116.2221,2161447.2,40.218145,-106.494023,4061534.4000000004
3803959,1.99,49102.0,653400.0,39.495252,-107.165398,653400.0
3803970,2.19,49102.0,871200.0,39.496783,-107.158654,871200.0
5104052,263.42,48942.48884,753588.0,40.122046000000005,-105.898147,753588.0
3803971,0.13,48942.48698,300564.0,39.2066,-106.857923,300564.0
7203975,44.98,48942.484860000004,91476.0,39.046781,-108.474705,91476.0
3803960,24.59,48942.473589999994,21780.0,39.115742,-107.267124,21780.0
3803984,44.88,48942.403889999994,43560.0,39.202296000000004,-106.810741,43560.0
3703645,5.38,48942.35064,8712.0,39.813023,-106.72285600000001,8712.0
3703665,9.24,48942.35064,653400.0,39.776694,-106.738882,653400.0
3703674,5.84,48942.35064,4356.0,39.76589,-106.687603,4356.0
4503688,11.33,48942.34482,1306.8,39.408691,-107.508756,1306.8
4503689,11.68,48942.34482,435.6,39.408196999999994,-107.501428,435.6
4503690,11.79,48942.34482,6098.4,39.406698,-107.50289199999999,6098.4
4503691,11.33,48942.34482,871.2,39.410237,-107.507818,871.2
4503692,11.33,48942.34482,435.6,39.409053,-107.50867,435.6
5103748,8.48,48942.317760000005,130680.0,39.979804,-106.14591499999999,130680.0
3804060,1.96,48878.0,435600.0,39.216885999999995,-106.88785,435600.0
3703753,2.12,48832.0,4791.6,39.603037,-106.619099,4791.6
3703754,2.12,48832.0,6098.4,39.601131,-106.618622,6098.4
3703755,2.12,48832.0,2613.6,39.600162,-106.618826,2613.6
3703756,2.12,48832.0,14374.8,39.598940999999996,-106.61951299999998,14374.8
3703757,2.12,48832.0,14374.8,39.599128,-106.620985,14374.8
3703759,2.12,48832.0,14374.8,39.603068,-106.62211299999998,14374.8
3703760,2.12,48832.0,14374.8,39.605847999999995,-106.62431000000001,14374.8
3703765,2.12,48832.0,14374.8,39.600675,-106.62373400000001,14374.8
3601100,42.22,48827.0,87120.0,39.647847999999996,-106.068998,87120.0
4503693,1.67,48735.0,1159131.6,39.528252,-107.61034599999999,1159131.6
3803793,7.17,48577.48517,4356.0,39.252588,-106.97838899999999,4356.0
7203854,5.45,48577.48487,500068.8,39.084047,-108.27410400000001,44518320.0
7203854,5.45,48212.46873,27617040.0,39.084047,-108.27410400000001,44518320.0
7203854,5.45,36065.0,7230960.0,39.084047,-108.27410400000001,44518320.0
7203854,5.45,34419.273160000004,7159957.2,39.084047,-108.27410400000001,44518320.0
7203854,5.45,34419.27315,2010294.0,39.084047,-108.27410400000001,44518320.0
7203948,7.76,48577.484560000004,3049.2,39.156206,-107.910054,3049.2
4503646,90.37,48577.48332,87120.0,39.443504,-108.03323600000002,87120.0
3603624,1.41,48577.4767,261360.0,39.526719,-106.026053,2439360.0
3603624,1.41,47670.0,2178000.0,39.526719,-106.026053,2439360.0
5003618,3.97,48577.4739,13307580.0,40.153968,-106.458449,39928838.4
5003618,3.97,32733.0,26621258.4,40.153968,-106.458449,39928838.4
3803798,0.23,48577.472969999995,13068.0,39.407394000000004,-107.233449,13068.0
3803968,35.7,48577.45449,19166.4,39.288711,-106.906737,38332.8
3803968,35.7,44925.43645,19166.4,39.288711,-106.906737,38332.8
3803969,35.68,48577.45449,12196.8,39.288926000000004,-106.907215,24393.6
3803969,35.68,44925.43645,12196.8,39.288926000000004,-106.907215,24393.6
3803799,0.51,48577.44711,21780.0,39.412104,-107.233455,21780.0
3703695,15.25,48577.4042,52272.0,39.649240999999996,-106.838081,52272.0
3804625,35.71,48577.39291,100.0,39.244396,-106.530528,1000.0
3804625,35.71,39291.0,900.0,39.244396,-106.530528,1000.0
3903994,10.93,48577.33237,217800.0,39.723174,-107.875054,217800.0
5104054,10.49,48577.321410000004,304920.0,40.015659,-105.93818799999998,304920.0
5104053,263.68,48577.3141,500940.0,40.12344,-105.894323,500940.0
5003651,43.8,48485.0,5017676.4,40.298254,-106.547344,10166032.8
5003651,43.8,47116.23375,5148356.4,40.298254,-106.547344,10166032.8
3803586,4.89,48364.0,139392.0,39.424837,-107.083398,139392.0
3803801,5.55,48364.0,78408.0,39.431591,-107.07852199999999,78408.0
3903991,7.62,48347.0,123057.0,39.590646,-107.75765,123057.0
3903992,7.62,48347.0,123057.0,39.59066,-107.757903,123057.0
5003647,2.94,48339.0,233917.2,40.209403,-106.38567900000001,740520.0
5003647,2.94,48212.47755,201682.8,40.209403,-106.38567900000001,740520.0
5003647,2.94,47116.23375,304920.0,40.209403,-106.38567900000001,740520.0
5003655,2.67,48339.0,3484800.0,40.271142,-106.566449,8060778.0
5003655,2.67,47116.23375,4575978.0,40.271142,-106.566449,8060778.0
5303976,3.73,48339.0,1848686.4,40.072595,-106.45513999999999,3697808.4
