stationNum,siteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,measType,porStart,porEnd,porLastModified,measUnit,lines
7605,US1COGR0067,GRAND LAKE 1.5 WNW,NRCS,5,25,GRAND,CO,427985,4457081,40.2611,-105.8469,,Snow,4/18/15,6/26/16,2018-01-14T03:41:40.4300000,in,435
7622,US1COME0124,PALISADE 1.4 SE,NRCS,5,39,MESA,CO,211228,4332506,39.0939,-108.3389,,Snow,1/22/15,8/22/17,2018-05-14T03:18:51.3300000,in,943
7632,US1COPT0012,ASPEN 5.8 NW,NRCS,5,49,PITKIN,CO,335791,4346645,39.2536,-106.9031,,Snow,6/5/14,6/7/16,2018-01-14T03:41:40.4300000,in,733
7760,US1COGF0071,SILT 2.9 NNW,NRCS,5,23,GARFIELD,CO,270368,4385503,39.5885,-107.674,,Snow,9/6/15,5/18/17,2018-05-14T03:18:51.3300000,in,620
7761,US1COGF0072,GLENWOOD SPRINGS 7.0 S,NRCS,5,23,GARFIELD,CO,300650,4368589,39.4438,-107.3166,,Snow,2/20/15,4/24/18,2018-05-14T03:18:51.3300000,in,1159
7762,US1COGF0073,GLENWOOD SPRINGS 7.2 S,NRCS,5,23,GARFIELD,CO,300788,4368252,39.4408,-107.3149,,Snow,9/9/15,4/21/18,2018-05-14T03:18:51.3300000,in,955
7764,US1COGR0068,TABERNASH 2.7 NW,NRCS,5,25,GRAND,CO,424362,4428921,40.0071,-105.8862,,Snow,7/4/15,5/12/18,2018-05-14T03:18:51.3300000,in,1043
7776,US1COME0118,GRAND JUNCTION 4.1 ENE,NRCS,5,39,MESA,CO,199143,4333872,39.1021,-108.479,,Snow,1/11/15,5/3/18,2018-05-14T03:18:51.3300000,in,1208
7777,US1COME0125,GRAND JUNCTION 2.3 E,NRCS,5,39,MESA,CO,196470,4332407,39.088,-108.5092,,Snow,7/22/15,5/12/18,2018-05-14T03:18:51.3300000,in,1025
7812,US1COGR0070,GRAND LAKE 4.8 SSW,NRCS,5,25,GRAND,CO,425979,4449408,40.1918,-105.8696,,Snow,10/21/15,4/7/16,2018-01-14T03:41:40.4300000,in,169
8109,US1COEG0044,GYPSUM 0.4 WNW,CoCoRaHS,5,37,,CO,332299,4390249,39.645607,-106.954511,,Snow,3/12/16,2/2/18,2018-05-14T03:18:51.3300000,in,692
8111,US1COEG0047,GYPSUM 2.5 ESE,CoCoRaHS,5,37,,CO,336721,4388655,39.632108,-106.902608,,Snow,5/29/16,5/10/18,2018-05-14T03:18:51.3300000,in,711
8119,US1COGF0077,RIFLE 0.5 ENE,CoCoRaHS,5,39,,CO,262116,4380519,39.541405,-107.768216,,Snow,5/15/16,5/8/18,2018-05-14T03:18:51.3300000,in,723
8120,US1COGF0078,NEW CASTLE 10.5 S,CoCoRaHS,5,45,,CO,283573,4368024,39.434603,-107.514705,,Snow,8/12/16,3/18/18,2018-05-14T03:18:51.3300000,in,583
8121,US1COGF0079,RIFLE 0.5 WSW,CoCoRaHS,5,39,,CO,260419,4380149,39.537603,-107.787808,,Snow,7/25/16,12/17/16,2018-01-14T03:41:40.4300000,in,145
8122,US1COGN0065,MARBLE 1.0 WNW,CoCoRaHS,5,38,,CO,309111,4327439,39.075203,-107.206706,,Snow,4/16/16,12/5/17,2018-05-14T03:18:51.3300000,in,598
8123,US1COGR0073,GRANBY 7.7 N,CoCoRaHS,5,51,,CO,421204,4450333,40.199704,-105.925812,,Snow,10/5/16,5/9/18,2018-05-14T03:18:51.3300000,in,581
8156,US1COME0127,GRAND JUNCTION 3.9 W,CoCoRaHS,5,72,,CO,186342,4332249,39.083005,-108.626012,,Snow,1/26/16,3/4/18,2018-05-14T03:18:51.3300000,in,768
8157,US1COME0133,COLLBRAN 4.6 SSE,CoCoRaHS,5,72,,CO,247684,4340772,39.179602,-107.921009,,Snow,2/11/16,5/12/18,2018-05-14T03:18:51.3300000,in,821
8158,US1COME0135,GLADE PARK 1.4 NW,CoCoRaHS,5,72,,CO,175663,4325299,39.016609,-108.745916,,Snow,4/22/16,5/12/18,2018-05-14T03:18:51.3300000,in,750
8159,US1COME0136,DE BEQUE 7.1 SSE,CoCoRaHS,5,72,,CO,227807,4348240,39.240802,-108.153814,,Snow,5/13/16,4/23/18,2018-05-14T03:18:51.3300000,in,710
8160,US1COME0137,GRAND JUNCTION 3.6 W,CoCoRaHS,5,72,,CO,186921,4331992,39.080902,-108.619213,,Snow,5/16/16,5/12/18,2018-05-14T03:18:51.3300000,in,726
8161,US1COME0139,FRUITA 1.2 NW,CoCoRaHS,5,72,,CO,176863,4342409,39.170907,-108.740214,,Snow,6/17/16,3/27/17,2018-05-14T03:18:51.3300000,in,283
8162,US1COME0140,FRUITA 1.1 NNW,CoCoRaHS,5,72,,CO,177067,4342323,39.170209,-108.737816,,Snow,9/9/16,2/22/18,2018-05-14T03:18:51.3300000,in,531
8163,US1COME0142,FRUITA 0.8 N,CoCoRaHS,5,72,,CO,178087,4342069,39.168303,-108.725913,,Snow,10/6/16,2/22/18,2018-05-14T03:18:51.3300000,in,504
8164,US1COME0143,GRAND JUNCTION 8.0 W,CoCoRaHS,5,72,,CO,180015,4334784,39.103505,-108.700206,,Snow,10/24/16,5/9/18,2018-05-14T03:18:51.3300000,in,562
8165,US1COME0144,GRAND JUNCTION 0.6 E,CoCoRaHS,5,72,,CO,193625,4332562,39.088407,-108.542111,,Snow,11/29/16,3/1/17,2018-05-14T03:18:51.3300000,in,92
8289,US1COGR0072,FRASER 2.3 NW,CoCoRaHS,5,51,,CO,429175,4423358,39.957405,-105.829214,,Snow,8/31/16,9/14/17,2018-05-14T03:18:51.3300000,in,379
8300,US1COME0146,GRAND JUNCTION 0.9 W,CoCoRaHS,5,72,,CO,191281,4332676,39.088606,-108.569214,,Snow,5/13/17,5/7/18,2018-05-14T03:18:51.3300000,in,359
8468,US1COME0148,GRAND JUNCTION 3.0 ESE,CoCoRaHS,5,72,,CO,197109,4330559,39.071607,-108.50101,,Snow,11/1/17,5/8/18,2018-05-14T03:18:51.3300000,in,188
37,USC00051772,COLORADO NATL MONUMENT,NOAA,5,72,MESA ,CO,177098.1,4334659,39.101306,-108.733812,User supplied,SnowDepth,8/10/14,11/15/20,2020-12-16T00:52:15.9000000,in,2289
57,USC00050214,ALTENBERN,NOAA,5,70,GARFIELD ,CO,209278,4377635,39.499206,-108.380907,User supplied,SnowDepth,9/1/14,11/10/20,2020-11-15T23:28:21.1470000,in,2262
66,USC00052281,DILLON 1 E,NOAA,5,36,SUMMIT ,CO,411146,4386771.3,39.626103,-106.035311,,SnowDepth,8/1/14,12/13/20,2020-12-16T00:56:27.5270000,in,2326
116,USC00053116,FRASER,NOAA,5,51,GRAND ,CO,430185.2,4421695,39.942507,-105.817212,User supplied,SnowDepth,8/1/14,12/7/20,2020-12-16T01:02:40.2400000,in,2320
118,USC00053146,FRUITA 1 W,NOAA,5,72,MESA ,CO,177797,4339433,39.144493,-108.72801,User supplied,SnowDepth,12/16/17,10/31/20,2020-12-16T01:03:07.0700000,in,1050
127,USC00053359,GLENWOOD SPGS #2,NOAA,5,38,GARFIELD ,CO,300810.4,4376826,39.518006,-107.317215,User supplied,SnowDepth,8/1/14,8/31/20,2020-11-15T23:50:03.6530000,in,2222
133,USW00023066,GRAND JUNCTION WALKER FIELD,NOAA,5,72,MESA ,CO,194005.1,4337639.4,39.134203,-108.540012,User supplied,SnowDepth,8/1/14,12/9/20,2020-12-16T02:30:31.2100000,in,2322
134,USC00053489,GRAND JUNCTION 6 ESE,NOAA,5,72,MESA ,CO,199987.2,4327179.8,39.042208,-108.466314,User supplied,SnowDepth,9/12/14,12/11/20,2020-12-16T01:06:07.9700000,in,2282
135,USC00053496,GRAND LAKE 1 NW,NOAA,5,51,GRAND ,CO,429240.6,4457713.3,40.266903,-105.832205,User supplied,SnowDepth,8/1/14,12/11/20,2020-12-16T01:06:27.5330000,in,2324
147,USC00053592,GREEN MT DAM,NOAA,5,36,SUMMIT ,CO,385987.3,4415167.1,39.878906,-106.333314,User supplied,SnowDepth,8/4/14,8/10/20,2020-10-15T23:31:48.8430000,in,2198
156,USC00050372,ASPEN 1 SW,NOAA,5,38,PITKIN ,CO,341254.5,4338937.8,39.185208,-106.838017,User supplied,SnowDepth,8/1/14,10/31/20,2020-12-16T00:43:35.7470000,in,2283
199,USC00054664,KREMMLING,NOAA,5,50,GRAND ,CO,383324.2,4435046.8,40.057608,-106.368013,User supplied,SnowDepth,8/1/14,11/30/20,2020-12-16T01:17:14.9570000,in,2313
279,USC00056266,PALISADE,NOAA,5,72,MESA ,CO,210304.8,4334730,39.113606,-108.350509,User supplied,SnowDepth,12/4/14,11/30/20,2020-12-16T01:28:33.2500000,in,2188
352,USC00057618,SHOSHONE,NOAA,5,53,GARFIELD ,CO,308734.4,4382434.7,39.570309,-107.226715,User supplied,SnowDepth,11/17/14,12/11/20,2020-12-16T01:35:12.9430000,in,2216
385,USC00050825,BONHAM RESERVOIR,NOAA,5,72,MESA ,CO,249328.3,4332152.6,39.10251,-107.898814,User supplied,SnowDepth,8/1/14,10/31/20,2020-12-16T00:45:24.7130000,in,2283
404,USC00058575,VAIL,NOAA,5,37,EAGLE ,CO,383832.4,4388611,39.639406,-106.353816,User supplied,SnowDepth,10/2/14,9/30/20,2020-11-16T00:20:37.3000000,in,2190
430,USC00050909,BRECKENRIDGE,NOAA,5,36,SUMMIT ,CO,410293,4371271,39.486375,-106.043155,User supplied,SnowDepth,8/1/14,9/30/20,2020-11-15T23:33:20.3130000,in,2252
